-3.1475463e+35,3.1745715e+34,-1.4986113e+35,-3.1043743e+35,-1.7013646e+35,-1.0127056e+35,1.2591469e+35,-2.1380966e+35,-1.5155631e+35,-3.3312226e+35,-1.0202575e+35,-2.4131133e+35,-1.4944457e+35,-1.5420311e+35,-2.2443926e+35,4.0795915e+34,-7.3899796e+34,-5.298134e+34,-1.5921066e+35,-1.9707516e+35,-3.669562e+34,-1.93266e+35,-8.277917e+34,-4.0746886e+35,1.444932e+35,-1.9002314e+35,-8.68669e+34,1.5958507e+34,-1.6678495e+35,-2.1596963e+35,-7.229919e+34,5.723041e+34,-4.5424303e+34,2.276973e+34,3.3315574e+34,-3.385245e+35,-1.2502239e+35,-4.7202384e+35,-2.7683059e+35,-4.773692e+35,2.2756044e+33,-1.6277841e+35,-9.241835e+34,-2.1196883e+35,-7.290688e+34,-2.7680795e+34,-1.6958234e+35,-1.5223071e+34,-2.7398945e+35,-3.1185188e+34,-1.1455229e+35,-1.6581736e+35,-1.957257e+35,-1.4491507e+35,-2.8882674e+35,-5.1016222e+35,-3.2264782e+35,-1.0238406e+35,-3.0272211e+35,-1.4167137e+35,3.0650296e+35,-4.584734e+34,-1.4525575e+35,-3.0177104e+35,-1.774467e+35,-3.611108e+34,-4.311681e+35,-2.2134362e+35,1.7160292e+33,-3.2641758e+34,5.824961e+35,7.443933e+34,-1.6264156e+35,1.2669978e+35,-1.7687337e+35,-1.9837189e+35,-2.5566373e+35,-2.6818422e+35,1.8772763e+34,4.7915386e+35,-2.300967e+35,-2.2419019e+35,-7.163351e+34,-3.7280032e+34,-1.400489e+35,-8.357384e+34,1.5791084e+34,-1.3775967e+35,-2.5952442e+35,-1.2202386e+35,-1.8505659e+35,-1.9238824e+35,6.7094563e+34,1.3464209e+35,-6.247004e+34,-1.926892e+35,-1.1897823e+35,-2.5127158e+35,-2.6919565e+35,-9.077908e+34,-9.837966e+34,-2.7018705e+34,-1.6203741e+35,-1.5314524e+35,-1.4485145e+35,-1.1865331e+35,-1.3339629e+35,-4.1083958e+35,-1.2080755e+35,-5.374264e+33,-1.5461752e+35,-3.9513917e+35,-2.8370407e+35,-1.4885626e+35,-2.2876203e+35,-3.569888e+34,-2.7514786e+35,2.61281e+34,6.781069e+33,-1.1094925e+35,-1.8063785e+35,2.9609393e+35,-1.8501378e+35,-2.090986e+35,-2.6872093e+35,-4.294605e+35,7.3818657e+34,-2.7323288e+34
-3.3951062e+35,3.4242568e+34,-1.6164795e+35,-3.3485387e+35,-1.8351798e+35,-1.0923566e+35,1.358181e+35,-2.3062615e+35,-1.6347648e+35,-3.593229e+35,-1.1005025e+35,-2.6029088e+35,-1.6119864e+35,-1.6633145e+35,-2.4209177e+35,4.4004584e+34,-7.9712143e+34,-5.714841e+34,-1.7173285e+35,-2.1257544e+35,-3.958179e+34,-2.0846669e+35,-8.928989e+34,-4.3951696e+35,1.5585784e+35,-2.0496878e+35,-9.369913e+34,1.721367e+34,-1.7990287e+35,-2.3295601e+35,-7.798564e+34,6.173168e+34,-4.8997003e+34,2.456061e+34,3.5935901e+34,-3.6515004e+35,-1.348556e+35,-5.0914933e+35,-2.986038e+35,-5.149151e+35,2.4545846e+33,-1.755812e+35,-9.968721e+34,-2.2864053e+35,-7.8641126e+34,-2.9857935e+34,-1.8292028e+35,-1.6420391e+34,-2.9553917e+35,-3.3637955e+34,-1.2356202e+35,-1.7885918e+35,-2.1111986e+35,-1.5631289e+35,-3.1154346e+35,-5.5028736e+35,-3.480246e+35,-1.1043674e+35,-3.2653172e+35,-1.5281407e+35,3.3060995e+35,-4.9453313e+34,-1.5668036e+35,-3.2550584e+35,-1.9140318e+35,-3.8951278e+34,-4.650802e+35,-2.3875268e+35,1.8509978e+33,-3.5209087e+34,6.2831043e+35,8.029411e+34,-1.754336e+35,1.3666493e+35,-1.9078474e+35,-2.1397417e+35,-2.7577212e+35,-2.8927735e+35,2.0249272e+34,5.1684012e+35,-2.481942e+35,-2.4182313e+35,-7.7267607e+34,-4.021217e+34,-1.5106398e+35,-9.014706e+34,1.703308e+34,-1.485947e+35,-2.7993645e+35,-1.3162124e+35,-1.996116e+35,-2.075199e+35,7.2371663e+34,1.4523193e+35,-6.7383414e+34,-2.0784453e+35,-1.2833607e+35,-2.7103453e+35,-2.9036832e+35,-9.791902e+34,-1.0611738e+35,-2.9143773e+34,-1.7478192e+35,-1.6519037e+35,-1.5624426e+35,-1.2798559e+35,-1.4388813e+35,-4.4315282e+35,-1.3030927e+35,-5.796959e+33,-1.6677845e+35,-4.2621757e+35,-3.0601787e+35,-1.6056406e+35,-2.4675455e+35,-3.8506657e+34,-2.9678872e+35,2.818312e+34,7.3144114e+33,-1.1967559e+35,-1.9484532e+35,3.1938221e+35,-1.9956542e+35,-2.2554455e+35,-2.898563e+35,-4.6323827e+35,7.9624615e+34,-2.947231e+34
-4.5782493e+35,4.6175584e+34,-2.179798e+35,-4.515454e+35,-2.474712e+35,-1.4730263e+35,1.8314863e+35,-3.1099587e+35,-2.2044555e+35,-4.8454146e+35,-1.4840109e+35,-3.509983e+35,-2.1737391e+35,-2.2429542e+35,-3.264571e+35,5.933951e+34,-1.0749061e+35,-7.7063763e+34,-2.3157915e+35,-2.8665478e+35,-5.337545e+34,-2.8111418e+35,-1.2040606e+35,-5.9268196e+35,2.1017193e+35,-2.763973e+35,-1.2635186e+35,2.3212374e+34,-2.425963e+35,-3.1413764e+35,-1.0516246e+35,8.324424e+34,-6.6071717e+34,3.311961e+34,4.845902e+34,-4.9239927e+35,-1.8185074e+35,-6.865802e+35,-4.0266268e+35,-6.943552e+35,3.30997e+33,-2.367686e+35,-1.3442669e+35,-3.083183e+35,-1.0604637e+35,-4.0262975e+34,-2.4666522e+35,-2.2142647e+34,-3.985301e+35,-4.536027e+34,-1.6662152e+35,-2.4118889e+35,-2.8469192e+35,-2.1078556e+35,-4.201116e+35,-7.420541e+35,-4.6930592e+35,-1.4892227e+35,-4.4032307e+35,-2.0606746e+35,4.458225e+35,-6.668705e+34,-2.1128109e+35,-4.389397e+35,-2.5810428e+35,-5.2525207e+34,-6.271536e+35,-3.2195437e+35,2.4960424e+33,-4.747892e+34,8.472671e+35,1.0827539e+35,-2.3656955e+35,1.8429059e+35,-2.5727034e+35,-2.8854095e+35,-3.7187453e+35,-3.900861e+35,2.7305838e+34,6.9695105e+35,-3.346861e+35,-3.2609482e+35,-1.0419419e+35,-5.42255e+34,-2.0370749e+35,-1.2156195e+35,2.2968848e+34,-2.003777e+35,-3.7749007e+35,-1.7748925e+35,-2.6917323e+35,-2.7983744e+35,9.759209e+34,1.9584305e+35,-9.086551e+34,-2.8027521e+35,-1.7305924e+35,-3.6548593e+35,-3.915573e+35,-1.3204231e+35,-1.4309768e+35,-3.9299934e+34,-2.3569079e+35,-2.2275671e+35,-2.1069302e+35,-1.7258663e+35,-1.9403096e+35,-5.9758487e+35,-1.7572008e+35,-7.8171116e+33,-2.2489821e+35,-5.747479e+35,-4.1266044e+35,-2.165182e+35,-3.3274477e+35,-5.1925643e+34,-4.002151e+35,3.8004512e+34,9.863373e+33,-1.6138072e+35,-2.6274598e+35,4.3068207e+35,-2.6911095e+35,-3.041434e+35,-3.908668e+35,-6.2466977e+35,1.0737259e+35,-3.9742963e+34
-3.753596e+35,3.7858244e+34,-1.7871637e+35,-3.702111e+35,-2.0289566e+35,-1.20769865e+35,1.5015914e+35,-2.5497798e+35,-1.8073798e+35,-3.972638e+35,-1.2167046e+35,-2.87775e+35,-1.7821961e+35,-1.8389439e+35,-2.6765426e+35,4.865103e+34,-8.812895e+34,-6.318271e+34,-1.8986613e+35,-2.3502131e+35,-4.3761235e+34,-2.304787e+35,-9.871801e+34,-4.8592557e+35,1.7231488e+35,-2.2661146e+35,-1.0359282e+35,1.9031262e+34,-1.9889882e+35,-2.5755384e+35,-8.622016e+34,6.824993e+34,-5.4170597e+34,2.7153965e+34,3.9730373e+34,-4.0370623e+35,-1.4909501e+35,-5.6291043e+35,-3.3013337e+35,-5.6928505e+35,2.7137645e+33,-1.9412082e+35,-1.1021319e+35,-2.527827e+35,-8.694485e+34,-3.3010637e+34,-2.0223484e+35,-1.8154221e+34,-3.2674518e+35,-3.718979e+34,-1.3660894e+35,-1.9774494e+35,-2.33412e+35,-1.7281797e+35,-3.4443933e+35,-6.0839223e+35,-3.8477256e+35,-1.2209776e+35,-3.610102e+35,-1.6894972e+35,3.6551905e+35,-5.4675093e+34,-1.7322426e+35,-3.5987602e+35,-2.1161345e+35,-4.3064146e+34,-5.1418804e+35,-2.6396259e+35,2.0464447e+33,-3.8926817e+34,6.9465375e+35,8.877236e+34,-1.9395765e+35,1.51095385e+35,-2.1092973e+35,-2.3656773e+35,-3.048909e+35,-3.1982217e+35,2.2387395e+34,5.714133e+35,-2.7440104e+35,-2.6735724e+35,-8.54263e+34,-4.4458175e+34,-1.6701485e+35,-9.96657e+34,1.8831603e+34,-1.6428482e+35,-3.0949495e+35,-1.4551914e+35,-2.206886e+35,-2.2943194e+35,8.001339e+34,1.6056697e+35,-7.4498434e+34,-2.2979085e+35,-1.4188707e+35,-2.9965307e+35,-3.2102834e+35,-1.0825829e+35,-1.1732232e+35,-3.2221064e+34,-1.9323717e+35,-1.8263284e+35,-1.727421e+35,-1.414996e+35,-1.5908129e+35,-4.8994533e+35,-1.4406863e+35,-6.40906e+33,-1.843886e+35,-4.712219e+35,-3.3833032e+35,-1.7751803e+35,-2.7280936e+35,-4.2572575e+34,-3.2812664e+35,3.1158978e+34,8.0867406e+33,-1.3231214e+35,-2.1541906e+35,3.5310578e+35,-2.2063754e+35,-2.4935983e+35,-3.2046223e+35,-5.1215164e+35,8.803218e+34,-3.2584293e+34
-0.0025710291,-0.30335155,0.33223006,-0.26712257,-0.08460141,-0.12063416,-0.83818126,-0.6161394,-0.23699231,-0.42983055,-0.63479465,-0.8378565,-0.0677301,-0.4506717,0.03548252,-0.37007165,-0.08463666,-0.50053054,-0.36672625,-0.6428153,-0.25829956,-0.3813855,-0.33496225,0.049302608,-0.6756558,-0.6197172,-0.7460688,-0.18434599,0.29350498,-0.16011211,-0.4198367,-0.31142744,-0.6347131,-0.35064733,-0.38968647,0.22449538,-0.35819197,-0.26414454,0.115408555,0.07760478,-0.5337138,-0.50536865,-0.07597332,-0.35506043,-0.10647728,-0.18661593,-0.6343124,-0.52112764,0.26781777,-0.13747822,-0.52625424,-0.6683054,-0.5718528,0.49394628,-0.30397403,-0.48550677,-0.090099595,0.038834777,-0.007496551,-0.44453332,0.016580934,-0.61339563,-0.24750377,-0.9160924,0.14152722,-0.35300726,-0.7221494,0.24627222,-0.75032246,-0.42237097,-0.6903905,-0.2106541,-0.15558963,0.19534232,-0.107721485,-0.36240163,-0.066823505,-0.21075074,-0.31657818,-0.94587386,-0.24929625,0.02548098,0.27075237,0.25636736,-0.31992233,-0.6921301,-0.16401477,-0.598496,-0.7041716,-0.59836495,-0.3601012,-0.26064065,-0.4121926,-0.43949515,-0.7678218,-0.31283844,-0.47740576,-0.109214,-0.04307333,-0.08458556,-0.12552394,-0.43010792,-0.35724297,-0.17914799,-0.8914141,-0.29534888,0.062655464,-0.21308543,0.27649236,-0.57266206,-0.34300172,0.075702965,-0.16245858,-0.45992073,-0.13765359,0.04881174,-0.20260735,-0.35602224,-0.19054952,-0.45177564,-0.26392502,-0.9742019,0.121863015,-0.24319993,-0.45723435,-0.3131594,-0.3332473,0.003574779
0.1453653,-0.37432256,0.32783383,-0.28216022,-0.034965523,0.22886701,-0.93946874,-0.7691947,0.72779363,-0.3826008,-0.62889415,-0.8579241,-0.22260143,-0.5677506,0.1030506,-0.54603136,-0.22569504,-0.73652077,-0.4857324,-0.88263243,-0.35354033,-0.3654552,-0.33904862,0.06468876,-1.0162718,-0.8548703,-0.87850255,-0.30870286,0.19567367,-0.1405742,-0.5425164,-0.35173255,-0.9030794,-0.56033,-0.6122355,0.2705841,-0.3485864,-0.11965216,0.3590763,-0.0352466,-0.6923882,-0.5488674,-0.2580133,-0.4328591,-0.19435373,0.022717223,-1.0162115,-0.8193396,0.24581262,-0.29451934,-0.5941946,-0.8320899,-0.36666405,0.9421999,-0.53720367,-0.51217985,-0.27334115,0.013539207,-0.009416803,-0.4652371,0.010641637,-0.63531446,-0.09341354,-0.8056482,0.116238676,-0.42691094,-0.8488903,0.12170033,-0.94227195,-0.37276033,-0.9330203,-0.16450192,-0.2084341,0.20956701,-0.12328942,-0.61084634,0.15469211,-0.47086045,-0.36798584,-1.2760365,-0.24990113,-0.051286463,0.29907626,0.50887185,-0.38472736,-0.8801001,-0.27479276,-0.92307323,-0.914035,-0.83631754,-0.2433069,-0.5333341,-0.22440656,-0.64929956,-1.0529239,-0.555388,-0.43123245,-0.061963204,0.014019018,-0.075438306,-0.10319346,-0.5848358,-0.47018772,-0.28597444,-0.58923894,-0.28026363,0.03634491,-0.09025836,0.2380113,-0.69708633,-0.31046763,0.036716748,-0.40234658,-0.4464987,-0.08899575,0.1418418,-0.235396,-0.55634373,0.077613026,-0.623017,-0.22961393,-1.1994363,0.265421,-0.23936859,-0.6050194,-0.17607701,-0.44611388,-0.0592551
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-4.41116e+35,4.4490347e+34,-2.1002435e+35,-4.350656e+35,-2.3843941e+35,-1.4192663e+35,1.764644e+35,-2.9964566e+35,-2.1240009e+35,-4.6685745e+35,-1.42985e+35,-3.3818815e+35,-2.0944056e+35,-2.1610947e+35,-3.145426e+35,5.7173835e+34,-1.035676e+35,-7.425122e+34,-2.2312734e+35,-2.7619292e+35,-5.1427436e+34,-2.7085455e+35,-1.1601168e+35,-5.7105124e+35,2.0250142e+35,-2.6630982e+35,-1.2174047e+35,2.2365207e+34,-2.3374241e+35,-3.0267277e+35,-1.0132441e+35,8.020612e+34,-6.366034e+34,3.1910866e+34,4.669044e+34,-4.744285e+35,-1.7521385e+35,-6.6152248e+35,-3.8796696e+35,-6.690138e+35,3.1891684e+33,-2.281274e+35,-1.2952061e+35,-2.970658e+35,-1.02176065e+35,-3.8793523e+34,-2.3766284e+35,-2.1334522e+34,-3.839852e+35,-4.370479e+34,-1.6054043e+35,-2.3238638e+35,-2.743017e+35,-2.0309266e+35,-4.047791e+35,-7.149719e+35,-4.52178e+35,-1.4348714e+35,-4.242529e+35,-1.9854675e+35,4.295516e+35,-6.4253213e+34,-2.035701e+35,-4.2292e+35,-2.4868443e+35,-5.060823e+34,-6.042648e+35,-3.102042e+35,2.404946e+33,-4.5746113e+34,8.16345e+35,1.0432373e+35,-2.2793562e+35,1.7756465e+35,-2.4788091e+35,-2.7801026e+35,-3.5830247e+35,-3.758494e+35,2.6309274e+34,6.715149e+35,-3.224713e+35,-3.1419354e+35,-1.0039149e+35,-5.2246467e+34,-1.9627292e+35,-1.1712538e+35,2.213057e+34,-1.9306465e+35,-3.6371304e+35,-1.7101155e+35,-2.5934937e+35,-2.696244e+35,9.403033e+34,1.886955e+35,-8.754925e+34,-2.7004618e+35,-1.6674321e+35,-3.5214704e+35,-3.772669e+35,-1.2722325e+35,-1.3787514e+35,-3.786563e+34,-2.2708893e+35,-2.1462691e+35,-2.0300349e+35,-1.6628785e+35,-1.8694955e+35,-5.757752e+35,-1.6930694e+35,-7.5318154e+33,-2.1669025e+35,-5.537717e+35,-3.9759984e+35,-2.0861607e+35,-3.206008e+35,-5.0030545e+34,-3.856087e+35,3.6617484e+34,9.503396e+33,-1.5549091e+35,-2.5315672e+35,4.1496372e+35,-2.5928937e+35,-2.9304328e+35,-3.766016e+35,-6.0187163e+35,1.0345388e+35,-3.829249e+34
-3.9242137e+35,3.9579072e+34,-1.8683985e+35,-3.870389e+35,-2.1211817e+35,-1.262594e+35,1.5698455e+35,-2.6656789e+35,-1.8895332e+35,-4.1532124e+35,-1.2720093e+35,-3.008557e+35,-1.8632051e+35,-1.9225322e+35,-2.7982036e+35,5.086244e+34,-9.213482e+34,-6.6054653e+34,-1.984964e+35,-2.4570408e+35,-4.575038e+34,-2.40955e+35,-1.032052e+35,-5.080131e+35,1.8014737e+35,-2.3691197e+35,-1.0830159e+35,1.989632e+34,-2.0793968e+35,-2.6926083e+35,-9.013925e+34,7.13522e+34,-5.66329e+34,2.8388238e+34,4.15363e+34,-4.2205654e+35,-1.5587206e+35,-5.884973e+35,-3.4513943e+35,-5.9516164e+35,2.8371172e+33,-2.029445e+35,-1.1522288e+35,-2.6427283e+35,-9.089689e+34,-3.4511122e+34,-2.1142732e+35,-1.8979413e+34,-3.415972e+35,-3.8880235e+34,-1.4281844e+35,-2.0673333e+35,-2.4402165e+35,-1.8067333e+35,-3.600957e+35,-6.3604642e+35,-4.022622e+35,-1.2764766e+35,-3.774198e+35,-1.7662925e+35,3.8213355e+35,-5.7160326e+34,-1.8109807e+35,-3.7623402e+35,-2.2123224e+35,-4.5021606e+34,-5.3756023e+35,-2.7596088e+35,2.1394649e+33,-4.069622e+34,7.2622895e+35,9.280747e+34,-2.027739e+35,1.5796336e+35,-2.2051743e+35,-2.4732081e+35,-3.187496e+35,-3.3435952e+35,2.3405004e+34,5.9738664e+35,-2.868738e+35,-2.7950985e+35,-8.930931e+34,-4.6479003e+34,-1.7460643e+35,-1.0419596e+35,1.9687586e+34,-1.7175232e+35,-3.235629e+35,-1.5213365e+35,-2.307199e+35,-2.3986067e+35,8.365036e+34,1.6786546e+35,-7.7884725e+34,-2.402359e+35,-1.4833649e+35,-3.1327366e+35,-3.3562056e+35,-1.1317912e+35,-1.2265516e+35,-3.3685658e+34,-2.0202066e+35,-1.9093433e+35,-1.8059402e+35,-1.479314e+35,-1.6631225e+35,-5.1221558e+35,-1.506172e+35,-6.7003814e+33,-1.927699e+35,-4.9264107e+35,-3.5370894e+35,-1.8558702e+35,-2.852098e+35,-4.4507693e+34,-3.430415e+35,3.2575295e+34,8.4543196e+33,-1.3832633e+35,-2.2521085e+35,3.6915606e+35,-2.3066654e+35,-2.6069435e+35,-3.350287e+35,-5.3543125e+35,9.203365e+34,-3.40654e+34
-3.24908e+35,3.276977e+34,-1.5469535e+35,-3.2045155e+35,-1.7562473e+35,-1.0453735e+35,1.2997645e+35,-2.2070674e+35,-1.5644523e+35,-3.4386813e+35,-1.0531691e+35,-2.4909558e+35,-1.5426536e+35,-1.591774e+35,-2.3167923e+35,4.2111912e+34,-7.6283663e+34,-5.4690413e+34,-1.6434648e+35,-2.034324e+35,-3.7879348e+34,-1.9950038e+35,-8.544946e+34,-4.20613e+35,1.4915428e+35,-1.9615293e+35,-8.966906e+34,1.6473297e+34,-1.7216511e+35,-2.229364e+35,-7.4631424e+34,5.9076554e+34,-4.6889603e+34,2.350424e+34,3.4390271e+34,-3.4944464e+35,-1.2905537e+35,-4.8725043e+35,-2.8576061e+35,-4.9276823e+35,2.349011e+33,-1.6802933e+35,-9.539959e+34,-2.1880652e+35,-7.5258713e+34,-2.8573723e+34,-1.7505274e+35,-1.5714137e+34,-2.8282782e+35,-3.2191163e+34,-1.1824753e+35,-1.711663e+35,-2.0203944e+35,-1.4958975e+35,-2.9814374e+35,-5.266191e+35,-3.3305582e+35,-1.0568677e+35,-3.1248734e+35,-1.4624142e+35,3.1639016e+35,-4.732629e+34,-1.4994142e+35,-3.1150559e+35,-1.8317078e+35,-3.7275954e+34,-4.4507676e+35,-2.2848374e+35,1.771385e+33,-3.3694717e+34,6.0128633e+35,7.6840597e+34,-1.6788806e+35,1.3078687e+35,-1.8257894e+35,-2.0477099e+35,-2.6391095e+35,-2.7683532e+35,1.9378336e+34,4.9461045e+35,-2.3751918e+35,-2.3142214e+35,-7.394427e+34,-3.8482614e+34,-1.4456661e+35,-8.626977e+34,1.6300474e+34,-1.4220353e+35,-2.6789617e+35,-1.2596011e+35,-1.9102615e+35,-1.9859432e+35,6.9258903e+34,1.3898539e+35,-6.4485203e+34,-1.9890498e+35,-1.2281623e+35,-2.5937712e+35,-2.7787937e+35,-9.370745e+34,-1.0155319e+35,-2.7890277e+34,-1.6726442e+35,-1.5808541e+35,-1.4952407e+35,-1.2248084e+35,-1.3769939e+35,-4.2409247e+35,-1.2470457e+35,-5.547628e+33,-1.5960518e+35,-4.078856e+35,-2.9285581e+35,-1.5365808e+35,-2.3614144e+35,-3.6850457e+34,-2.8402361e+35,2.6970943e+34,6.999813e+33,-1.1452825e+35,-1.8646489e+35,3.0564534e+35,-1.9098196e+35,-2.1584372e+35,-2.7738934e+35,-4.4331405e+35,7.6199904e+34,-2.8204684e+34
